declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Pinot Gris;PG;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1B070S03;cepage;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Muscat;MU;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1B070S02;cepage;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Muscat Ottonel;MO;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1B070S00;cepage;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Gewurzt.;GW;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1B070S01;cepage;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Rouge;rouge;Pinot noir;PR;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1R070S 1;cepage;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Blienschwiller;BLIE;Blanc;blanc;Sylvaner;SY;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1B055S 1;cepage;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Côtes de Barr;BARR;Blanc;blanc;Sylvaner;SY;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1B056S 1;cepage;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Côte de Rouffach;ROUF;Blanc;blanc;Riesling;RI;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1B057S04;cepage;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Côte de Rouffach;ROUF;Blanc;blanc;Pinot Gris;PG;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1B057S03;cepage;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Côte de Rouffach;ROUF;Blanc;blanc;Gewurzt.;GW;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1B057S01;cepage;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Côte de Rouffach;ROUF;Rouge;rouge;Pinot noir;PR;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1R057S 1;cepage;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Klevener de Heiligenstein;KLEV;Blanc;blanc;Klevener;KL;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1B054S 1;cepage;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Ottrott;OTTR;Rouge;rouge;Pinot noir;PR;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1R058S 1;cepage;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Rodern;RODE;Rouge;rouge;Pinot noir;PR;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1R059S 1;cepage;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Saint Hippolyte;STHI;Rouge;rouge;Pinot noir;PR;;L387;Vins Tranquilles;3.77;1900-01-01;G;0;1900-01-01;C;;;;;;;;;;;1R060S 1;cepage;;%a% %l% %ce% %m%;certification;
