declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace blanc;ALSACEBLANC;SGN;SGN;;;;;Gewurztraminer;GW;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Chasselas;CH;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Sylvaner;SY;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Auxerrois;AU;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Pinot Blanc;PB;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Pinot;PI;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Assemblage;ED;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Riesling;RI;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;VT;VT;;;Blanc;blanc;Riesling;RI;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;SGN;SGN;;;Blanc;blanc;Riesling;RI;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Pinot Gris;PG;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;VT;VT;;;Blanc;blanc;Pinot Gris;PG;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;SGN;SGN;;;Blanc;blanc;Pinot Gris;PG;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Muscat;MU;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;VT;VT;;;Blanc;blanc;Muscat;MU;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;SGN;SGN;;;Blanc;blanc;Muscat;MU;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Muscat Ottonel;MO;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;VT;VT;;;Blanc;blanc;Muscat Ottonel;MO;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;SGN;SGN;;;Blanc;blanc;Muscat Ottonel;MO;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Blanc;blanc;Gewurztraminer;GW;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;VT;VT;;;Blanc;blanc;Gewurztraminer;GW;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;SGN;SGN;;;Blanc;blanc;Gewurztraminer;GW;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Lieu-dit;LIEUDIT;;DEFAUT;;;Rouge;rouge;Pinot Noir Rouge;PR;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Blienschwiller;BLIE;Blanc;blanc;Sylvaner;SY;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Bergheim;BERG;Blanc;blanc;Gewurztraminer;GW;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;VT;VT;Bergheim;BERG;Blanc;blanc;Gewurztraminer;GW;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;SGN;SGN;Bergheim;BERG;Blanc;blanc;Gewurztraminer;GW;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Côtes de Barr;BARR;Blanc;blanc;Sylvaner;SY;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Côte de Rouffach;ROUF;Blanc;blanc;Riesling;RI;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;VT;VT;Côte de Rouffach;ROUF;Blanc;blanc;Riesling;RI;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;SGN;SGN;Côte de Rouffach;ROUF;Blanc;blanc;Riesling;RI;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Côte de Rouffach;ROUF;Blanc;blanc;Pinot Gris;PG;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;VT;VT;Côte de Rouffach;ROUF;Blanc;blanc;Pinot Gris;PG;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;SGN;SGN;Côte de Rouffach;ROUF;Blanc;blanc;Pinot Gris;PG;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Côte de Rouffach;ROUF;Blanc;blanc;Gewurztraminer;GW;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;VT;VT;Côte de Rouffach;ROUF;Blanc;blanc;Gewurztraminer;GW;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;SGN;SGN;Côte de Rouffach;ROUF;Blanc;blanc;Gewurztraminer;GW;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Côte de Rouffach;ROUF;Rouge;rouge;Pinot Noir Rouge;PR;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Coteaux du Haut-Koenigsbourg;COHK;Blanc;blanc;Riesling;RI;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;VT;VT;Coteaux du Haut-Koenigsbourg;COHK;Blanc;blanc;Riesling;RI;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;SGN;SGN;Coteaux du Haut-Koenigsbourg;COHK;Blanc;blanc;Riesling;RI;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Coteaux du Haut-Koenigsbourg;COHK;Blanc;blanc;Gewurztraminer;GW;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;VT;VT;Coteaux du Haut-Koenigsbourg;COHK;Blanc;blanc;Gewurztraminer;GW;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;SGN;SGN;Coteaux du Haut-Koenigsbourg;COHK;Blanc;blanc;Gewurztraminer;GW;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Klevener de Heiligenstein;KLEV;Blanc;blanc;Klevener de Heiligenstein;KL;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Ottrott;OTTR;Rouge;rouge;Pinot Noir Rouge;PR;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
declaration;AOC;AOC_ALSACE;;TRANQ;AOC Alsace Communale;COMMUNALE;;DEFAUT;Rodern;RODE;Rouge;rouge;Pinot Noir Rouge;PR;;L387;Vins Tranquilles;3,75;2015-08-01;G;5;2015-08-01;C;;;;;;;;;;;;;;%a% %l% %ce% %m%;certification;
