/declaration;no_usages_industriels;1
/declaration;no_recapitulatif_couleur;1
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/ALSACEBLANC;rendement_appellation;80
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/ALSACEBLANC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/CH;rendement;100
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/ALSACEBLANC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/CH;no_vtsgn;1
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/ALSACEBLANC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/SY;rendement;100
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/ALSACEBLANC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/SY;no_vtsgn;1
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/ALSACEBLANC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/PB;rendement;100
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/ALSACEBLANC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/PB;no_vtsgn;1
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/ALSACEBLANC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/ED;rendement;-1
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/ALSACEBLANC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/ED;no_vtsgn;1
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/ALSACEBLANC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/ED;superficie_optionnelle;1
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/ALSACEBLANC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/RI;rendement;90
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/ALSACEBLANC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/PG;rendement;80
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/ALSACEBLANC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/MU;rendement;90
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/ALSACEBLANC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/GW;rendement;80
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/KLEVENER;rendement_appellation;75
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/KLEVENER;no_total_cepage;1
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/KLEVENER/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/KL;no_vtsgn;1
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/PINOTNOIR;rendement_appellation;75
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/PINOTNOIR/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/PN;no_vtsgn;1
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/PINOTNOIRROUGE;rendement_appellation;60
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/PINOTNOIRROUGE/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/PR;no_vtsgn;1
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/GRDCRU;rendement;61
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/GRDCRU/mentions/DEFAUT/lieux/02;rendement;55
/declaration/certifications/AOC_ALSACE/genres/TRANQ/appellations/GRDCRU/mentions/DEFAUT/lieux/03;rendement;55
